DateTime,Players,Average_Players,Twitch_Viewers,Source
2024-06-06,3057.0,2137.0,369.0,ACV
2024-06-07,3132.0,2153.0,519.0,ACV
2024-06-08,3760.0,2623.0,312.0,ACV
2024-06-09,1957.0,3001.0,269.0,ACV
2024-06-09,2015.0,3000.0,248.0,ACV
2024-06-09,2103.0,2992.0,170.0,ACV
2024-06-09,2130.0,2981.0,153.0,ACV
2024-06-09,2100.0,2965.0,122.0,ACV
2024-06-09,2185.0,2949.0,132.0,ACV
2024-06-09,2335.0,2928.0,127.0,ACV
2024-06-09,2580.0,2906.0,132.0,ACV
2024-06-09,2888.0,2878.0,158.0,ACV
2024-06-09,3070.0,2843.0,156.0,ACV
2024-06-09,3184.0,2804.0,142.0,ACV
2024-06-09,3404.0,2765.0,197.0,ACV
2024-06-09,3675.0,2723.0,201.0,ACV
2024-06-09,4011.0,2680.0,246.0,ACV
2024-06-09,4157.0,2630.0,280.0,ACV
2024-06-09,4148.0,2581.0,268.0,ACV
2024-06-09,4047.0,2532.0,248.0,ACV
2024-06-09,3808.0,2485.0,173.0,ACV
2024-06-09,3645.0,2448.0,239.0,ACV
2024-06-09,3607.0,2414.0,255.0,ACV
2024-06-09,3387.0,2379.0,288.0,ACV
2024-06-09,2898.0,2347.0,301.0,ACV
2024-06-09,2507.0,2321.0,415.0,ACV
2024-06-09,2177.0,2297.0,402.0,ACV
2024-06-10,1971.0,2278.0,376.0,ACV
2024-06-10,1866.0,2263.0,165.0,ACV
2024-06-10,1849.0,2251.0,190.0,ACV
2024-06-10,1791.0,2240.0,228.0,ACV
2024-06-10,1722.0,2227.0,302.0,ACV
2024-06-10,1709.0,2212.0,323.0,ACV
2024-06-10,1810.0,2195.0,345.0,ACV
2024-06-10,1916.0,2176.0,337.0,ACV
2024-06-10,2017.0,2157.0,353.0,ACV
2024-06-10,2113.0,2141.0,355.0,ACV
2024-06-10,2212.0,2124.0,99.0,ACV
2024-06-10,2372.0,2112.0,87.0,ACV
2024-06-10,2582.0,2101.0,102.0,ACV
2024-06-10,2748.0,2094.0,128.0,ACV
2024-06-10,2905.0,2093.0,129.0,ACV
2024-06-10,2886.0,2091.0,128.0,ACV
2024-06-10,2865.0,2086.0,145.0,ACV
2024-06-10,2851.0,2082.0,198.0,ACV
2024-06-10,2772.0,2075.0,415.0,ACV
2024-06-10,2715.0,2071.0,312.0,ACV
2024-06-10,2578.0,2069.0,318.0,ACV
2024-06-10,2252.0,2069.0,351.0,ACV
2024-06-10,1909.0,2069.0,397.0,ACV
2024-06-10,1664.0,2068.0,299.0,ACV
2024-06-11,1577.0,2066.0,229.0,ACV
2024-06-11,1565.0,2064.0,156.0,ACV
2024-06-11,1549.0,2062.0,83.0,ACV
2024-06-11,1464.0,2060.0,97.0,ACV
2024-06-11,1334.0,2061.0,78.0,ACV
2024-06-11,1284.0,2061.0,62.0,ACV
2024-06-11,1338.0,2060.0,60.0,ACV
2024-06-11,1470.0,2057.0,50.0,ACV
2024-06-11,1626.0,2057.0,48.0,ACV
2024-06-11,1705.0,2060.0,53.0,ACV
2024-06-11,1936.0,2063.0,83.0,ACV
2024-06-11,2139.0,2062.0,86.0,ACV
2024-06-11,2445.0,2064.0,84.0,ACV
2024-06-11,2776.0,2064.0,109.0,ACV
2024-06-11,2894.0,2061.0,216.0,ACV
2024-06-11,2817.0,2058.0,216.0,ACV
2024-06-11,2797.0,2059.0,165.0,ACV
2024-06-11,2727.0,2059.0,169.0,ACV
2024-06-11,2718.0,2055.0,189.0,ACV
2024-06-11,2709.0,2049.0,226.0,ACV
2024-06-11,2601.0,2040.0,216.0,ACV
2024-06-11,2287.0,2034.0,173.0,ACV
2024-06-11,1896.0,2028.0,160.0,ACV
2024-06-11,1632.0,2024.0,190.0,ACV
2024-06-12,1544.0,2022.0,189.0,ACV
2024-06-12,1542.0,2018.0,173.0,ACV
2024-06-12,1523.0,2014.0,125.0,ACV
2024-06-12,1492.0,2010.0,110.0,ACV
2024-06-12,1380.0,2006.0,67.0,ACV
2024-06-12,1275.0,2004.0,70.0,ACV
2024-06-12,1298.0,2002.0,67.0,ACV
2024-06-12,1507.0,1999.0,56.0,ACV
2024-06-12,1728.0,1995.0,61.0,ACV
2024-06-12,1823.0,1989.0,62.0,ACV
2024-06-12,1931.0,1982.0,74.0,ACV
2024-06-12,2190.0,1977.0,187.0,ACV
2024-06-12,2436.0,1970.0,221.0,ACV
2024-06-12,2701.0,1964.0,191.0,ACV
2024-06-12,2833.0,1956.0,236.0,ACV
2024-06-12,2841.0,1951.0,273.0,ACV
2024-06-12,2810.0,1944.0,1000.0,ACV
2024-06-12,2626.0,1932.0,1069.0,ACV
2024-06-12,2556.0,1924.0,927.0,ACV
2024-06-12,2483.0,1920.0,265.0,ACV
2024-06-12,2440.0,1919.0,195.0,ACV
2024-06-12,2117.0,1915.0,217.0,ACV
2024-06-12,1787.0,1914.0,258.0,ACV
2024-06-12,1584.0,1915.0,488.0,ACV
2024-06-13,1442.0,1915.0,194.0,ACV
2024-06-13,1437.0,1914.0,130.0,ACV
2024-06-13,1422.0,1912.0,108.0,ACV
2024-06-13,1364.0,1911.0,74.0,ACV
2024-06-13,1336.0,1910.0,82.0,ACV
2024-06-13,1228.0,1908.0,96.0,ACV
2024-06-13,1203.0,1906.0,98.0,ACV
2024-06-13,1375.0,1909.0,76.0,ACV
2024-06-13,1552.0,1909.0,56.0,ACV
2024-06-13,1638.0,1908.0,95.0,ACV
2024-06-13,1775.0,1908.0,98.0,ACV
2024-06-13,1999.0,1910.0,266.0,ACV
2024-06-13,2279.0,1912.0,231.0,ACV
2024-06-13,2505.0,1914.0,241.0,ACV
2024-06-13,2683.0,1916.0,233.0,ACV
2024-06-13,2648.0,1918.0,252.0,ACV
2024-06-13,2471.0,1919.0,229.0,ACV
2024-06-13,2430.0,1925.0,164.0,ACV
2024-06-13,2472.0,1929.0,164.0,ACV
2024-06-13,2477.0,1930.0,173.0,ACV
2024-06-13,2358.0,1924.0,165.0,ACV
2024-06-13,2104.0,1921.0,190.0,ACV
2024-06-13,1814.0,1922.0,165.0,ACV
2024-06-13,1581.0,1928.0,166.0,ACV
2024-06-14,1426.0,1934.0,147.0,ACV
2024-06-14,1408.0,1938.0,110.0,ACV
2024-06-14,1394.0,1945.0,99.0,ACV
2024-06-14,1347.0,1955.0,94.0,ACV
2024-06-14,1274.0,1967.0,100.0,ACV
2024-06-14,1204.0,1983.0,64.0,ACV
2024-06-14,1301.0,2002.0,59.0,ACV
2024-06-14,1393.0,2020.0,61.0,ACV
2024-06-14,1559.0,2042.0,56.0,ACV
2024-06-14,1664.0,2065.0,362.0,ACV
2024-06-14,1850.0,2092.0,80.0,ACV
2024-06-14,2076.0,2114.0,79.0,ACV
2024-06-14,2380.0,2139.0,92.0,ACV
2024-06-14,2577.0,2161.0,84.0,ACV
2024-06-14,2765.0,2184.0,97.0,ACV
2024-06-14,2756.0,2207.0,106.0,ACV
2024-06-14,2673.0,2230.0,198.0,ACV
2024-06-14,2565.0,2253.0,243.0,ACV
2024-06-14,2506.0,2272.0,264.0,ACV
2024-06-14,2321.0,2285.0,240.0,ACV
2024-06-14,2261.0,2303.0,248.0,ACV
2024-06-14,2148.0,2319.0,275.0,ACV
2024-06-14,1972.0,2336.0,311.0,ACV
2024-06-14,1761.0,2348.0,311.0,ACV
2024-06-15,1553.0,2356.0,335.0,ACV
2024-06-15,1607.0,2365.0,179.0,ACV
2024-06-15,1691.0,2375.0,139.0,ACV
2024-06-15,1710.0,2385.0,103.0,ACV
2024-06-15,1746.0,2395.0,71.0,ACV
2024-06-15,1733.0,2405.0,60.0,ACV
2024-06-15,1820.0,2418.0,68.0,ACV
2024-06-15,2031.0,2432.0,59.0,ACV
2024-06-15,2247.0,2448.0,86.0,ACV
2024-06-15,2434.0,2466.0,86.0,ACV
2024-06-15,2503.0,2484.0,85.0,ACV
2024-06-15,2790.0,2503.0,95.0,ACV
2024-06-15,3008.0,2519.0,139.0,ACV
2024-06-15,3266.0,2534.0,143.0,ACV
2024-06-15,3413.0,2550.0,256.0,ACV
2024-06-15,3417.0,2565.0,334.0,ACV
2024-06-15,3311.0,2580.0,589.0,ACV
2024-06-15,3136.0,2595.0,418.0,ACV
2024-06-15,2965.0,2608.0,254.0,ACV
2024-06-15,2875.0,2622.0,288.0,ACV
2024-06-15,2766.0,2633.0,302.0,ACV
2024-06-15,2614.0,2639.0,323.0,ACV
2024-06-15,2312.0,2637.0,284.0,ACV
2024-06-15,1994.0,2635.0,267.0,ACV
2024-06-16,1790.0,2633.0,213.0,ACV
2024-06-16,1857.0,2631.0,192.0,ACV
2024-06-16,1912.0,2625.0,147.0,ACV
2024-06-16,1935.0,2615.0,148.0,ACV
2024-06-16,1929.0,2601.0,84.0,ACV
2024-06-16,1986.0,2584.0,80.0,ACV
2024-06-16,2106.0,2567.0,79.0,ACV
2024-06-16,2348.0,2546.0,64.0,ACV
2024-06-16,2617.0,2523.0,67.0,ACV
2024-06-16,2815.0,2497.0,97.0,ACV
2024-06-16,2908.0,2469.0,226.0,ACV
2024-06-16,3128.0,2442.0,238.0,ACV
2024-06-16,3307.0,2414.0,199.0,ACV
2024-06-16,3590.0,2388.0,300.0,ACV
2024-06-16,3692.0,2360.0,308.0,ACV
2024-06-16,3741.0,2334.0,323.0,ACV
2024-06-16,3606.0,2305.0,329.0,ACV
2024-06-16,3421.0,2280.0,323.0,ACV
2024-06-16,3243.0,2257.0,236.0,ACV
2024-06-16,3080.0,2235.0,468.0,ACV
2024-06-16,2848.0,2216.0,473.0,ACV
2024-06-16,2462.0,2201.0,339.0,ACV
2024-06-16,2182.0,2187.0,242.0,ACV
2024-06-16,1865.0,2175.0,237.0,ACV
2024-06-17,1680.0,2167.0,195.0,ACV
2024-06-17,1604.0,2157.0,184.0,ACV
2024-06-17,1546.0,2151.0,186.0,ACV
2024-06-17,1433.0,2144.0,221.0,ACV
2024-06-17,1334.0,2135.0,201.0,ACV
2024-06-17,1359.0,2127.0,165.0,ACV
2024-06-17,1340.0,2116.0,110.0,ACV
2024-06-17,1515.0,2104.0,102.0,ACV
2024-06-17,1674.0,2090.0,85.0,ACV
2024-06-17,1809.0,2076.0,102.0,ACV
2024-06-17,1941.0,2060.0,111.0,ACV
2024-06-17,2130.0,2045.0,154.0,ACV
2024-06-17,2355.0,2031.0,197.0,ACV
2024-06-17,2591.0,2019.0,215.0,ACV
2024-06-17,2720.0,2007.0,236.0,ACV
2024-06-17,2702.0,1994.0,240.0,ACV
2024-06-17,2698.0,1983.0,339.0,ACV
2024-06-17,2548.0,1970.0,343.0,ACV
2024-06-17,2463.0,1959.0,344.0,ACV
2024-06-17,2415.0,1950.0,239.0,ACV
2024-06-17,2364.0,1944.0,192.0,ACV
2024-06-17,2027.0,1934.0,202.0,ACV
2024-06-17,1819.0,1927.0,242.0,ACV
2024-06-17,1596.0,1921.0,306.0,ACV
2024-06-18,1443.0,1916.0,277.0,ACV
2024-06-18,1482.0,1915.0,163.0,ACV
2024-06-18,1476.0,1911.0,124.0,ACV
2024-06-18,1339.0,1907.0,108.0,ACV
2024-06-18,1271.0,1905.0,102.0,ACV
2024-06-18,1236.0,1902.0,90.0,ACV
2024-06-18,1248.0,1899.0,77.0,ACV
2024-06-18,1383.0,1896.0,75.0,ACV
2024-06-18,1548.0,1892.0,89.0,ACV
2024-06-18,1614.0,1885.0,112.0,ACV
2024-06-18,1802.0,1882.0,124.0,ACV
2024-06-18,2028.0,1877.0,158.0,ACV
2024-06-18,2315.0,1873.0,199.0,ACV
2024-06-18,2565.0,1868.0,229.0,ACV
2024-06-18,2692.0,1863.0,213.0,ACV
2024-06-18,2681.0,1859.0,456.0,ACV
2024-06-18,2593.0,1853.0,329.0,ACV
2024-06-18,2474.0,1848.0,382.0,ACV
2024-06-18,2428.0,1847.0,362.0,ACV
2024-06-18,2380.0,1848.0,358.0,ACV
2024-06-18,2215.0,1848.0,539.0,ACV
2024-06-18,1935.0,1848.0,255.0,ACV
2024-06-18,1720.0,1847.0,361.0,ACV
2024-06-18,1532.0,1846.0,283.0,ACV
2024-06-19,1426.0,1844.0,273.0,ACV
2024-06-19,1387.0,1842.0,135.0,ACV
2024-06-19,1360.0,1839.0,132.0,ACV
2024-06-19,1308.0,1838.0,124.0,ACV
2024-06-19,1200.0,1836.0,81.0,ACV
2024-06-19,1186.0,1835.0,90.0,ACV
2024-06-19,1204.0,1833.0,113.0,ACV
2024-06-19,1283.0,1831.0,78.0,ACV
2024-06-19,1405.0,1829.0,64.0,ACV
2024-06-19,1543.0,1827.0,353.0,ACV
2024-06-19,1690.0,1825.0,361.0,ACV
2024-06-19,1894.0,1823.0,439.0,ACV
2024-06-19,2161.0,1821.0,477.0,ACV
2024-06-19,2404.0,1818.0,207.0,ACV
2024-06-19,2534.0,1813.0,193.0,ACV
2024-06-19,2544.0,1809.0,234.0,ACV
2024-06-19,2426.0,1805.0,338.0,ACV
2024-06-19,2442.0,1802.0,228.0,ACV
2024-06-19,2476.0,1799.0,232.0,ACV
2024-06-19,2459.0,1796.0,200.0,ACV
2024-06-19,2250.0,1793.0,211.0,ACV
2024-06-19,1943.0,1789.0,233.0,ACV
2024-06-19,1712.0,1787.0,204.0,ACV
2024-06-19,1488.0,1785.0,169.0,ACV
2024-06-20,1378.0,1783.0,153.0,ACV
2024-06-20,1335.0,1781.0,234.0,ACV
2024-06-20,1322.0,1778.0,304.0,ACV
2024-06-20,1273.0,1776.0,377.0,ACV
2024-06-20,1189.0,1775.0,387.0,ACV
2024-06-20,1159.0,1774.0,329.0,ACV
2024-06-20,1161.0,1773.0,312.0,ACV
2024-06-20,1269.0,1772.0,118.0,ACV
2024-06-20,1395.0,1773.0,103.0,ACV
2024-06-20,1499.0,1772.0,120.0,ACV
2024-06-20,1709.0,1776.0,153.0,ACV
2024-06-20,1901.0,1776.0,153.0,ACV
2024-06-20,2106.0,1776.0,156.0,ACV
2024-06-20,2313.0,1777.0,143.0,ACV
2024-06-20,2465.0,1779.0,114.0,ACV
2024-06-20,2465.0,1778.0,120.0,ACV
2024-06-20,2363.0,1779.0,171.0,ACV
2024-06-20,2289.0,1779.0,215.0,ACV
2024-06-20,2325.0,1775.0,202.0,ACV
2024-06-20,2304.0,1771.0,208.0,ACV
2024-06-20,2095.0,1767.0,207.0,ACV
2024-06-20,1881.0,1768.0,229.0,ACV
2024-06-20,1669.0,1770.0,167.0,ACV
2024-06-20,1435.0,1774.0,159.0,ACV
2024-06-21,1315.0,1777.0,149.0,ACV
2024-06-21,1255.0,1779.0,118.0,ACV
2024-06-21,1258.0,1783.0,217.0,ACV
2024-06-21,1237.0,1791.0,191.0,ACV
2024-06-21,1152.0,1798.0,193.0,ACV
2024-06-21,1150.0,1807.0,154.0,ACV
2024-06-21,1150.0,1818.0,60.0,ACV
2024-06-21,1301.0,1833.0,58.0,ACV
2024-06-21,1392.0,1847.0,62.0,ACV
2024-06-21,1609.0,1864.0,128.0,ACV
2024-06-21,1712.0,1879.0,122.0,ACV
2024-06-21,1943.0,1895.0,100.0,ACV
2024-06-21,2185.0,1909.0,83.0,ACV
2024-06-21,2413.0,1922.0,89.0,ACV
2024-06-21,2499.0,1934.0,115.0,ACV
2024-06-21,2546.0,1950.0,206.0,ACV
2024-06-21,2435.0,1965.0,179.0,ACV
2024-06-21,2239.0,1976.0,431.0,ACV
2024-06-21,2264.0,1987.0,958.0,ACV
2024-06-21,2243.0,1996.0,273.0,ACV
2024-06-21,2166.0,2007.0,274.0,ACV
2024-06-21,1997.0,2017.0,285.0,ACV
2024-06-21,1845.0,2030.0,188.0,ACV
2024-06-21,1617.0,2041.0,169.0,ACV
2024-06-22,1421.0,2048.0,138.0,ACV
2024-06-22,1493.0,2057.0,117.0,ACV
2024-06-22,1568.0,2064.0,129.0,ACV
2024-06-22,1551.0,2072.0,94.0,ACV
2024-06-22,1542.0,2083.0,97.0,ACV
2024-06-22,1605.0,2094.0,100.0,ACV
2024-06-22,1739.0,2107.0,109.0,ACV
2024-06-22,1850.0,2121.0,72.0,ACV
2024-06-22,2034.0,2138.0,71.0,ACV
2024-06-22,2190.0,2155.0,81.0,ACV
2024-06-22,2344.0,2172.0,93.0,ACV
2024-06-22,2489.0,2188.0,100.0,ACV
2024-06-22,2652.0,2205.0,66.0,ACV
2024-06-22,2878.0,2222.0,83.0,ACV
2024-06-22,3124.0,2239.0,135.0,ACV
2024-06-22,3123.0,2252.0,157.0,ACV
2024-06-22,2958.0,2266.0,153.0,ACV
2024-06-22,2748.0,2282.0,162.0,ACV
2024-06-22,2681.0,2296.0,152.0,ACV
2024-06-22,2677.0,2309.0,148.0,ACV
2024-06-22,2537.0,2318.0,166.0,ACV
2024-06-22,2428.0,2326.0,182.0,ACV
2024-06-22,2181.0,2331.0,187.0,ACV
2024-06-22,1857.0,2333.0,169.0,ACV
2024-06-23,1637.0,2334.0,210.0,ACV
2024-06-23,1602.0,2335.0,204.0,ACV
2024-06-23,1697.0,2334.0,302.0,ACV
2024-06-23,1727.0,2331.0,287.0,ACV
2024-06-23,1686.0,2324.0,292.0,ACV
2024-06-23,1731.0,2316.0,268.0,ACV
2024-06-23,1920.0,2305.0,143.0,ACV
2024-06-23,2118.0,2293.0,68.0,ACV
2024-06-23,2305.0,2279.0,58.0,ACV
2024-06-23,2474.0,2263.0,72.0,ACV
2024-06-23,2620.0,2247.0,72.0,ACV
2024-06-23,2851.0,2234.0,73.0,ACV
2024-06-23,3039.0,2221.0,91.0,ACV
2024-06-23,3140.0,2205.0,99.0,ACV
2024-06-23,3243.0,2189.0,99.0,ACV
2024-06-23,3324.0,2175.0,136.0,ACV
2024-06-23,3226.0,2162.0,148.0,ACV
2024-06-23,3066.0,2152.0,140.0,ACV
2024-06-23,2902.0,2141.0,177.0,ACV
2024-06-23,2771.0,2131.0,181.0,ACV
2024-06-23,2562.0,2119.0,179.0,ACV
2024-06-23,2343.0,2107.0,148.0,ACV
2024-06-23,2080.0,2094.0,154.0,ACV
2024-06-23,1761.0,2083.0,156.0,ACV
2024-06-24,1585.0,2076.0,149.0,ACV
2024-06-24,1471.0,2070.0,147.0,ACV
2024-06-24,1393.0,2061.0,260.0,ACV
2024-06-24,1312.0,2051.0,249.0,ACV
2024-06-24,1212.0,2039.0,213.0,ACV
2024-06-24,1098.0,2024.0,188.0,ACV
2024-06-24,1142.0,2009.0,72.0,ACV
2024-06-24,1249.0,1990.0,82.0,ACV
2024-06-24,1351.0,1968.0,76.0,ACV
2024-06-24,1470.0,1947.0,51.0,ACV
2024-06-24,1685.0,1928.0,72.0,ACV
2024-06-24,1906.0,1906.0,94.0,ACV
2024-06-24,2087.0,1882.0,108.0,ACV
2024-06-24,2279.0,1862.0,189.0,ACV
2024-06-24,2385.0,1842.0,454.0,ACV
2024-06-24,2435.0,1820.0,477.0,ACV
2024-06-24,2460.0,1800.0,525.0,ACV
2024-06-24,2330.0,1778.0,295.0,ACV
2024-06-24,2276.0,1759.0,339.0,ACV
2024-06-24,2165.0,1742.0,314.0,ACV
2024-06-24,2050.0,1729.0,313.0,ACV
2024-06-24,1797.0,1717.0,256.0,ACV
2024-06-24,1626.0,1706.0,192.0,ACV
2024-06-24,1428.0,1698.0,209.0,ACV
2024-06-25,1398.0,1693.0,186.0,ACV
2024-06-25,1292.0,1687.0,228.0,ACV
2024-06-25,1258.0,1683.0,226.0,ACV
2024-06-25,1195.0,1679.0,245.0,ACV
2024-06-25,1092.0,1675.0,251.0,ACV
2024-06-25,1103.0,1675.0,229.0,ACV
2024-06-25,1031.0,1672.0,103.0,ACV
2024-06-25,1139.0,1670.0,69.0,ACV
2024-06-25,1316.0,1669.0,58.0,ACV
2024-06-25,1444.0,1667.0,51.0,ACV
2024-06-25,1558.0,1662.0,114.0,ACV
2024-06-25,1724.0,1657.0,120.0,ACV
2024-06-25,1949.0,1653.0,163.0,ACV
2024-06-25,2157.0,1649.0,153.0,ACV
2024-06-25,2249.0,1645.0,168.0,ACV
2024-06-25,2229.0,1639.0,464.0,ACV
2024-06-25,2118.0,1629.0,546.0,ACV
2024-06-25,2055.0,1622.0,234.0,ACV
2024-06-25,2064.0,1615.0,224.0,ACV
2024-06-25,2067.0,1611.0,216.0,ACV
2024-06-25,1991.0,1607.0,248.0,ACV
2024-06-25,1766.0,1604.0,264.0,ACV
2024-06-25,1555.0,1601.0,246.0,ACV
2024-06-25,1381.0,1599.0,160.0,ACV
2024-06-26,1296.0,1596.0,148.0,ACV
2024-06-26,1227.0,1593.0,178.0,ACV
2024-06-26,1175.0,1591.0,201.0,ACV
2024-06-26,1125.0,1590.0,218.0,ACV
2024-06-26,1082.0,1590.0,189.0,ACV
2024-06-26,1045.0,1588.0,189.0,ACV
2024-06-26,1051.0,1589.0,75.0,ACV
2024-06-26,1143.0,1589.0,95.0,ACV
2024-06-26,1238.0,1588.0,97.0,ACV
2024-06-26,1320.0,1585.0,100.0,ACV
2024-06-26,1473.0,1583.0,104.0,ACV
2024-06-26,1656.0,1581.0,94.0,ACV
2024-06-26,1914.0,1581.0,97.0,ACV
2024-06-26,2066.0,1578.0,84.0,ACV
2024-06-26,2174.0,1575.0,103.0,ACV
2024-06-26,2151.0,1572.0,129.0,ACV
2024-06-26,2049.0,1569.0,128.0,ACV
2024-06-26,1950.0,1566.0,335.0,ACV
2024-06-26,1954.0,1564.0,200.0,ACV
2024-06-26,1943.0,1561.0,198.0,ACV
2024-06-26,1818.0,1558.0,267.0,ACV
2024-06-26,1682.0,1557.0,316.0,ACV
2024-06-26,1507.0,1557.0,241.0,ACV
2024-06-26,1346.0,1556.0,232.0,ACV
2024-06-27,1215.0,1554.0,188.0,ACV
2024-06-27,1217.0,1555.0,183.0,ACV
2024-06-27,1214.0,1557.0,176.0,ACV
2024-06-27,1159.0,1559.0,118.0,ACV
2024-06-27,1043.0,1560.0,137.0,ACV
2024-06-27,1044.0,1563.0,125.0,ACV
2024-06-27,1048.0,1564.0,110.0,ACV
2024-06-27,1169.0,1567.0,67.0,ACV
2024-06-27,1253.0,1571.0,44.0,ACV
2024-06-27,1323.0,1575.0,52.0,ACV
2024-06-27,1454.0,1579.0,200.0,ACV
2024-06-27,1658.0,1585.0,212.0,ACV
2024-06-27,1852.0,1588.0,211.0,ACV
2024-06-27,2025.0,1594.0,198.0,ACV
2024-06-27,2088.0,1600.0,217.0,ACV
2024-06-27,2076.0,1608.0,217.0,ACV
2024-06-27,2011.0,1617.0,171.0,ACV
2024-06-27,1983.0,1628.0,195.0,ACV
2024-06-27,1967.0,1637.0,196.0,ACV
2024-06-27,1989.0,1645.0,166.0,ACV
2024-06-27,1901.0,1656.0,158.0,ACV
2024-06-27,1746.0,1667.0,194.0,ACV
2024-06-27,1521.0,1676.0,268.0,ACV
2024-06-27,1353.0,1685.0,402.0,ACV
2024-06-28,1250.0,1694.0,362.0,ACV
2024-06-28,1271.0,1702.0,236.0,ACV
2024-06-28,1288.0,1712.0,139.0,ACV
2024-06-28,1284.0,1723.0,105.0,ACV
2024-06-28,1207.0,1736.0,75.0,ACV
2024-06-28,1154.0,1750.0,71.0,ACV
2024-06-28,1196.0,1767.0,70.0,ACV
2024-06-28,1342.0,1785.0,62.0,ACV
2024-06-28,1507.0,1806.0,31.0,ACV
2024-06-28,1627.0,1829.0,108.0,ACV
2024-06-28,1787.0,1852.0,160.0,ACV
2024-06-28,1972.0,1875.0,165.0,ACV
2024-06-28,2249.0,1901.0,184.0,ACV
2024-06-28,2557.0,1931.0,178.0,ACV
2024-06-28,2685.0,1963.0,162.0,ACV
2024-06-28,2688.0,1996.0,1738.0,ACV
2024-06-28,2655.0,2028.0,2295.0,ACV
2024-06-28,2540.0,2058.0,663.0,ACV
2024-06-28,2448.0,2084.0,172.0,ACV
2024-06-28,2518.0,2110.0,133.0,ACV
2024-06-28,2503.0,2136.0,186.0,ACV
2024-06-28,2354.0,2160.0,197.0,ACV
2024-06-28,2113.0,2182.0,212.0,ACV
2024-06-28,1883.0,2203.0,252.0,ACV
2024-06-29,1712.0,2222.0,224.0,ACV
2024-06-29,1787.0,2241.0,242.0,ACV
2024-06-29,1850.0,2261.0,276.0,ACV
2024-06-29,1881.0,2284.0,134.0,ACV
2024-06-29,1941.0,2311.0,171.0,ACV
2024-06-29,2012.0,2342.0,188.0,ACV
2024-06-29,2121.0,2376.0,206.0,ACV
2024-06-29,2336.0,2411.0,102.0,ACV
2024-06-29,2519.0,2449.0,93.0,ACV
2024-06-29,2640.0,2489.0,96.0,ACV
2024-06-29,2815.0,2530.0,122.0,ACV
2024-06-29,3040.0,2571.0,185.0,ACV
2024-06-29,3380.0,2615.0,172.0,ACV
2024-06-29,3671.0,2659.0,167.0,ACV
2024-06-29,3832.0,2704.0,189.0,ACV
2024-06-29,3805.0,2747.0,195.0,ACV
2024-06-29,3710.0,2788.0,126.0,ACV
2024-06-29,3486.0,2825.0,116.0,ACV
2024-06-29,3355.0,2860.0,118.0,ACV
2024-06-29,3237.0,2889.0,139.0,ACV
2024-06-29,3058.0,2914.0,152.0,ACV
2024-06-29,2873.0,2937.0,163.0,ACV
2024-06-29,2652.0,2958.0,177.0,ACV
2024-06-29,2374.0,2975.0,199.0,ACV
2024-06-30,2152.0,2989.0,186.0,ACV
2024-06-30,2172.0,3001.0,164.0,ACV
2024-06-30,2382.0,3016.0,158.0,ACV
2024-06-30,2479.0,3029.0,108.0,ACV
2024-06-30,2553.0,3041.0,96.0,ACV
2024-06-30,2647.0,3050.0,99.0,ACV
2024-06-30,2777.0,3058.0,94.0,ACV
2024-06-30,3101.0,3068.0,68.0,ACV
2024-06-30,3425.0,3080.0,73.0,ACV
2024-06-30,3595.0,3092.0,140.0,ACV
2024-06-30,3768.0,3104.0,191.0,ACV
2024-06-30,4019.0,3118.0,222.0,ACV
2024-06-30,4359.0,3134.0,261.0,ACV
2024-06-30,4646.0,3151.0,295.0,ACV
2024-06-30,4766.0,3166.0,277.0,ACV
2024-06-30,4755.0,3183.0,306.0,ACV
2024-06-30,4532.0,3197.0,351.0,ACV
2024-06-30,4282.0,3211.0,326.0,ACV
2024-06-30,4079.0,3225.0,310.0,ACV
2024-06-30,3993.0,3243.0,275.0,ACV
2024-06-30,3720.0,3258.0,270.0,ACV
2024-06-30,3390.0,3269.0,251.0,ACV
2024-06-30,2975.0,3275.0,327.0,ACV
2024-06-30,2528.0,3276.0,336.0,ACV
2024-07-01,2271.0,3277.0,288.0,ACV
2024-07-01,2234.0,3279.0,408.0,ACV
2024-07-01,2159.0,3272.0,392.0,ACV
2024-07-01,2104.0,3262.0,351.0,ACV
2024-07-01,1919.0,3243.0,332.0,ACV
2024-07-01,1800.0,3218.0,262.0,ACV
2024-07-01,1844.0,3192.0,149.0,ACV
2024-07-01,2061.0,3162.0,146.0,ACV
2024-07-01,2161.0,3126.0,113.0,ACV
2024-07-01,2367.0,3091.0,112.0,ACV
2024-07-01,2664.0,3059.0,63.0,ACV
2024-07-01,2991.0,3030.0,123.0,ACV
2024-07-01,3390.0,3003.0,122.0,ACV
2024-07-01,3646.0,2974.0,205.0,ACV
2024-07-01,3855.0,2949.0,208.0,ACV
2024-07-01,3869.0,2924.0,200.0,ACV
2024-07-01,3742.0,2902.0,207.0,ACV
2024-07-01,3600.0,2883.0,249.0,ACV
2024-07-01,3627.0,2871.0,302.0,ACV
2024-07-01,3561.0,2859.0,339.0,ACV
2024-07-01,3309.0,2847.0,350.0,ACV
2024-07-01,3028.0,2837.0,286.0,ACV
2024-07-01,2558.0,2824.0,316.0,ACV
2024-07-01,2282.0,2817.0,315.0,ACV
2024-07-02,2142.0,2814.0,288.0,ACV
2024-07-02,2143.0,2811.0,288.0,ACV
2024-07-02,2171.0,2810.0,174.0,ACV
